-19.5728528118	 -6.9110033204257775
-18.8078441498	 -7.453993558193531
-18.0428354877	 -7.524818371815456
-17.2778268257	 -7.784509355095679
-16.5128181636	 -8.162241694412444
-15.7478095016	 -8.846881559423991
-14.9828008396	 -9.319046983569933
-14.2177921775	 -9.602346238057464
-13.4527835155	 -9.649562780472081
-12.6877748534	 -10.26337783186176
-11.9227661914	 -11.136883866531718
-11.1577575293	 -12.057606443616237
-10.3927488673	 -12.19925607086003
-9.6277402052	 -12.19925607086003
-8.8627315432	 -12.246472613274648
-8.0977228811	 -13.001937291908064
-7.3327142191	 -13.733793699334285
-6.567705557	 -13.379669631224829
-5.802696895	 -11.939565087579751
-5.0376882329	 -10.593893628763851
-4.2726795709	 -10.121728204617966
-3.5076709088	 -9.696779322886641
-2.7426622468	 -9.342655254777185
-1.9776535848	 -9.012139457875094
-1.2126449227	 -8.256674779241564
-0.4476362607	 -7.288735659742429
0.0739605544	 0
0.5607842484	 3.317280180135242
0.9135960821	 9.420018287221183
1.2664079158	 16.49659758160817
1.5445928838	 23.508254130175033
1.7905450426	 28.83191928742025
1.9776119403	 34.55414012738845
2.276119403	 41.52070063694259
2.276119403	 41.52070063694259
2.9949027186	 47.39982459195846
4.0033232276	 51.684725816082675
4.7683318897	 54.84823415786036
5.3942480677	 59.772245009667756
5.7089552239	 64.37101910828017
5.9930120602	 70.79798218550945
6.2943791089	 76.26880556661354
6.4722148188	 82.58795282643302
6.7503997868	 88.88545917097923
7.0285847548	 95.50757924462573
7.276119403	 99.48248407643308
7.5746268657	 104.49840764331202
7.947761194	 111.18630573248402
8.2835820896	 118.15286624203816
8.5820895522	 124.56210191082812
8.9925373134	 131.2499999999999
9.4029850746	 136.82324840764318
9.7680403785	 142.38180172671167
10.227711887	 148.506180749071
10.644989339	 154.47907336451692
11.062266791	 160.2788386577759
11.5143173641	 165.80036361180612
12.0706873001	 171.63310553786263
12.7661497201	 177.25712036768957
13.5311583822	 182.54537311812385
14.2961670442	 187.55032661407057
15.0611757063	 192.41363048277353
15.8261843683	 196.21456214714817
16.5911930304	 198.32356770833326
17.3562016924	 198.48095618304856
17.999504431	 197.30644469048562
18.8862190165	 194.8924989595396
19.5816814366	 190.61940187101905
20.2525319829	 184.81963657776
20.7835820896	 177.50796178343944
21.2313432836	 171.93471337579612
21.6044776119	 164.6894904458598
22.052238806	 158.55891719745216
22.5373134328	 151.87101910828017
23.0223880597	 145.74044585987252
23.5034231743	 139.14367287022287
24.0671641791	 132.92197452229289
24.552238806	 127.90605095541378
24.9367420709	 122.98432800336155
25.4931120069	 116.79296519563229
25.9400819563	 110.89427000398075
26.362440032	 105.01032543789808
26.884036847	 99.8455990789663
27.6490455091	 95.57250199044574
28.4140541711	 94.32126361645908
29.1790628332	 95.50167717682382
29.9321611807	 96.96581409235648
30.7090801572	 97.41394714461478
31.4740888193	 94.03796436197149
32.2390974813	 88.84414469636636
33.0041061434	 83.20176787782265
33.7691148054	 78.7870211620583
34.5341234675	 75.85959553235364
35.2991321295	 73.42794359800217
36.0641407916	 71.27959091813824
36.8291494536	 68.51742318688457
37.5941581157	 65.44834792993612
38.3591667777	 62.3084478593658
39.1241754398	 59.90040419622164
39.8891841018	 57.681226702735785
40.6541927639	 55.391224395628115
41.4192014259	 53.00678900369121
42.184210088	 50.48070398451051
42.94921875	 48.30874303343933
43.714227412	 46.396473065648365
44.4792360741	 44.35182713882443
45.2442447361	 42.86914288687018
46.0092533982	 41.55171653336697
46.7742620602	 40.1870736374492
47.5392707223	 38.935835263462536
48.1767779407	 37.696401025079524
48.8258761994	 36.00840963375788
49.4776119403	 33.9968152866241
50.0081623134	 32.905180135350406

